UnitID,TimeStamp,EquipmentBarcoding,ItemNumber,ItemName,ItemCategory,ItemCount,AssetTag,SerialNumber,AssetType,Manufacture,Model,EquipCondition,Cost,DatePurchased,OwnOrLeased
0,11/8/12 13:04,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000142,P00K33132,Serialized,Mastercraft,,OK,,,Own
0,10/18/12 15:48,,12193,4' LADDER,LADDERS/SCAFFOLDING,EACH,M0000688,,Serialized,NA,NA,OK,,,Own
0,10/24/12 11:28,,12269,SAWZALL,POWER TOOLS,EACH,000537,,Serialized,NA,,OK,,,Own
0,11/2/12 9:37,,12140,AIRLESS,AIRLESS EQUIPMENT,EACH,M0000840,000349,Serialized,NA,Titan 660,OK,,,Own
0,10/30/12 14:34,,12084,METAL SHOWER,DECON EQUIPMENT,EACH,M0000913,,Serialized,NA,,OK,,,Own
0,10/30/12 14:34,,12331,TURBO JET 4200,DUCT MATERIALS/EQUIPMENT,EACH,M0000248,000006,Serialized,NA,HVAC,OK,,,Own
0,10/30/12 14:35,,12331,TURBO JET 4200,DUCT MATERIALS/EQUIPMENT,EACH,M0000249,,Serialized,NA,HVAC,OK,,,Own
0,10/30/12 14:35,,12313,S C 3000 (W/HOSE & CORD),DUCT MATERIALS/EQUIPMENT,EACH,M0000252,000005,Serialized,NA,HVAC,OK,,,Own
0,10/30/12 14:35,,12313,S C 3000 (W/HOSE & CORD),DUCT MATERIALS/EQUIPMENT,EACH,M0000251,,Serialized,NA,HVAC,OK,,,Own
0,10/30/12 14:36,,12328,110 AIR COMPRESSOR,DUCT MATERIALS/EQUIPMENT,EACH,M0000241,,Serialized,NA,,OK,,,Own
0,10/30/12 14:36,,12328,110 AIR COMPRESSOR,DUCT MATERIALS/EQUIPMENT,EACH,M0000787,,Serialized,NA,,OK,,,Own
0,10/24/12 11:26,,12264,GRINDER,POWER TOOLS,EACH,000526,,Serialized,NA,"7"" Bosch Cup Grinder",OK,,,Own
0,10/24/12 11:26,,12264,GRINDER,POWER TOOLS,EACH,000525,,Serialized,NA,"7"" Bosch Cup Grinder",OK,,,Own
0,10/30/12 14:33,,12111,SMALL HEPA JR,HEPA'S / VACUUMS,EACH,M0000952,000077,Serialized,Aerospace,ACM,OK,,,Own
0,10/24/12 11:28,,12269,SAWZALL,POWER TOOLS,EACH,000521,,Serialized,NA,,OK,,,Own
0,10/30/12 14:33,,12111,SMALL HEPA JR,HEPA'S / VACUUMS,EACH,M0000914,000080,Serialized,Aerospace,ACM,OK,,,Own
0,10/24/12 11:29,,12271,DEMO HAMMER,POWER TOOLS,EACH,000538,0039,Serialized,NA,Bosch,OK,,,Own
0,10/24/12 11:30,,12178,GAS/OXYGEN DETECTER,MONITORING EQUIPMENT,EACH,000520,,Serialized,NA,,OK,,,Own
0,10/22/12 11:05,,12264,GRINDER,POWER TOOLS,EACH,000435,,Serialized,NA,"5"" hilti cup grinder",OK,,,Own
0,10/22/12 11:06,,12264,GRINDER,POWER TOOLS,EACH,000417,,Serialized,NA,"6"" hilti cup grinder",OK,,,Own
0,10/22/12 11:06,,12264,GRINDER,POWER TOOLS,EACH,000436,,Serialized,NA,"6"" hilti cup grinder",OK,,,Own
0,10/22/12 11:08,,12264,GRINDER,POWER TOOLS,EACH,000432,,Serialized,NA,"5"" metabo cut off",OK,,,Own
0,10/22/12 11:08,,12264,GRINDER,POWER TOOLS,EACH,000471,02175420,Serialized,NA,"5"" metabo cut off",OK,,,Own
0,10/22/12 11:08,,12264,GRINDER,POWER TOOLS,EACH,000424,658550,Serialized,NA,"5"" dewalt cut off",OK,,,Own
0,10/22/12 11:09,,12264,GRINDER,POWER TOOLS,EACH,000439,,Serialized,NA,"5"" bosch cut off",OK,,,Own
0,10/22/12 11:09,,12264,GRINDER,POWER TOOLS,EACH,000469,108010270,Serialized,NA,"5"" bosch cut off",OK,,,Own
0,10/22/12 11:10,,12272,90 LB JACK HAMMER,POWER TOOLS,EACH,000458,,Serialized,NA,BOSCH,OK,,,Own
0,10/24/12 11:27,,12269,SAWZALL,POWER TOOLS,EACH,000529,,Serialized,NA,,OK,,,Own
0,10/23/12 9:29,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000734,,Serialized,NA,Don lutz,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000261,62060879,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000180,62060883,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000182,000006,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000861,62119853,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000184,62101364,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:23,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000185,62119854,Serialized,Pro Team,NA,OK,,,Own
0,11/1/12 11:24,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000181,000009,Serialized,Pro Team,NA,OK,,,Own
0,10/23/12 9:30,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000749,,Serialized,NA,Open,OK,,,Own
0,10/23/12 9:30,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000736,,Serialized,NA,Open,OK,,,Own
0,11/1/12 11:24,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000179,",k",Serialized,Pro Team,NA,OK,,,Own
0,10/30/12 14:33,,12084,METAL SHOWER,DECON EQUIPMENT,EACH,M0000912,,Serialized,NA,,OK,,,Own
0,11/1/12 11:24,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000834,62041069,Serialized,NA,Pro Team,OK,,,Own
0,11/13/12 8:36,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000615,,Serialized,NA,,OK,,,Own
0,10/23/12 9:29,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000780,,Serialized,NA,Flooring,OK,,,Own
0,10/23/12 9:28,,12447,SHEETROCK CART,MATERIAL HANDLING,EACH,M0000782,,Serialized,NA,,OK,,,Own
0,11/1/12 13:12,,12340,ELECTRIC PANEL/CORD,EQUIPMENT/MATERIALS,EACH,M0000836,,Serialized,NA,,OK,,,Own
0,11/1/12 13:13,,12340,ELECTRIC PANEL/CORD,EQUIPMENT/MATERIALS,EACH,M0000839,,Serialized,NA,,OK,,,Own
0,11/1/12 13:13,,12340,ELECTRIC PANEL/CORD,EQUIPMENT/MATERIALS,EACH,M0000830,,Serialized,NA,,OK,,,Own
0,10/30/12 14:25,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000808,,Serialized,NA,,OK,,,Own
0,10/30/12 14:26,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000815,,Serialized,NA,,OK,,,Own
0,10/30/12 14:26,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000816,,Serialized,NA,,OK,,,Own
0,10/30/12 14:26,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000789,,Serialized,NA,,OK,,,Own
0,10/30/12 14:26,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000790,,Serialized,NA,,OK,,,Own
0,10/30/12 14:26,,12390,GANG BOX SMALL,EQUIPMENT/MATERIALS,EACH,M0000803,,Serialized,NA,Demo 2,OK,,,Own
0,11/1/12 11:24,,12465,PROTEAM BACK PACK VAC,SPEC CLEANING EQUIPMENT,EACH,M0000183,62116326,Serialized,NA,Pro Team,OK,,,Own
0,10/19/12 15:17,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000353,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:14,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000341,000220,Serialized,NA,,OK,,,Own
0,10/19/12 15:14,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000342,000228,Serialized,NA,Omniguard,OK,,,Own
0,10/19/12 15:14,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000344,000217,Serialized,NA,Omniguard,OK,,,Own
0,10/19/12 15:14,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000349,000020,Serialized,NA,Omniguard,OK,,,Own
0,10/19/12 15:15,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000346,000242,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:15,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000343,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:15,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000345,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:16,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000402,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:16,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000407,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:16,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000406,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:16,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000403,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:09,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,000322,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:17,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000404,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:13,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000348,000200,Serialized,NA,Omniguard,OK,,,Own
0,10/19/12 15:17,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000272,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:17,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000271,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:17,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000297,,Serialized,NA,Gast,OK,,,Own
0,10/30/12 8:45,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000796,,Serialized,NA,Josh Sherman,OK,,,Own
0,10/30/12 8:46,,12443,FOUR WHEEL FLAT CART,MATERIAL HANDLING,EACH,M0000795,,Serialized,NA,,OK,,,Own
0,10/30/12 8:47,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000811,,Serialized,NA,,OK,,,Own
0,10/19/12 15:18,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000298,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:18,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000300,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:18,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000299,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:19,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000328,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:19,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000327,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:16,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000405,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:11,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000354,801863,Serialized,NA,BDX,OK,,,Own
0,10/22/12 8:50,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000082,,Serialized,NA,DEMO,OK,,,Own
0,10/30/12 8:43,,12446,DUMP CART 1 YD,MATERIAL HANDLING,EACH,M0000817,,Serialized,NA,,OK,,,Own
0,10/30/12 8:43,,12446,DUMP CART 1 YD,MATERIAL HANDLING,EACH,M0000794,,Serialized,NA,,OK,,,Own
0,10/19/12 15:09,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,000324,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000358,000116,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000356,20070204078,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000363,,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000364,20100901048,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000367,112052,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000366,,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:10,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000365,,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:14,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000340,000004,Serialized,NA,Omniguard,OK,,,Own
0,10/19/12 15:11,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000357,0207158,Serialized,NA,BDX,OK,,,Own
0,10/19/12 15:13,,12174,ALNOR MANOMETER,MONITORING EQUIPMENT,EACH,000347,000212,Serialized,NA,Omniguard,OK,,,Own
0,10/30/12 8:43,,12446,DUMP CART 1 YD,MATERIAL HANDLING,EACH,M0000793,,Serialized,NA,,OK,,,Own
0,10/30/12 8:44,,12446,DUMP CART 1 YD,MATERIAL HANDLING,EACH,M0000792,,Serialized,NA,,OK,,,Own
0,10/30/12 8:44,,12389,FOREMAN'S GANG BOX,EQUIPMENT/MATERIALS,EACH,M0000797,,Serialized,NA,Jim Peterson,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000399,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000398,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000397,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000396,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000395,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000394,,Serialized,NA,Vertex Standard,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000393,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:12,,12391,2-WAY RADIOS,EQUIPMENT/MATERIALS,EACH,000392,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:20,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,0705608683,,Serialized,NA,Gast,OK,,,Own
0,10/19/12 15:11,,12172,PERSONAL/ROTOMETER,MONITORING EQUIPMENT,EACH,000362,007256,Serialized,NA,BDX,OK,,,Own
0,10/25/12 10:13,,12247,FLOOR BUFFER,TILE & CARPET REMOVAL TOOLS,EACH,M0000658,,Serialized,NA,ACM,OK,,,Own
0,10/19/12 15:19,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000332,,Serialized,NA,Gast,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000155,015,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:38,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000058,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000066,006828,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000072,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000061,0140,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000071,0211,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000087,0399,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:39,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000115,0351,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:40,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000060,0400,Serialized,Aerospace,HVAC,OK,,,Own
0,10/24/12 13:49,,12113,SMALL VACUUM-AROM,HEPA'S / VACUUMS,EACH,M0000955,0204,Serialized,NA,ACM,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000127,000011,Serialized,Mastercraft,HVAC,OK,,,Own
0,10/25/12 10:13,,12247,FLOOR BUFFER,TILE & CARPET REMOVAL TOOLS,EACH,M0000654,000015,Serialized,NA,,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000236,000019,Serialized,Mastercraft,HVAC,OK,,,Own
0,10/25/12 10:13,,12247,FLOOR BUFFER,TILE & CARPET REMOVAL TOOLS,EACH,M0000646,,Serialized,NA,ACM,OK,,,Own
0,10/22/12 8:40,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000314,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:40,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000089,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:40,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000114,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:40,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000092,,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:41,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000065,0115,Serialized,Aerospace,HVAC,OK,,,Own
0,10/22/12 8:46,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000282,000062,Serialized,Aerospace,ACM,OK,,,Own
0,10/22/12 8:48,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000107,000356,Serialized,Aerospace,ACM,OK,,,Own
0,10/22/12 8:48,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000063,709601,Serialized,Aerospace,ACM,OK,,,Own
0,10/22/12 8:49,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000077,000373,Serialized,Aerospace,ACM,OK,,,Own
0,10/22/12 8:49,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000075,000026,Serialized,NA,DEMO,OK,,,Own
0,11/29/12 12:19,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000543,000302,Serialized,Aerospace,ACM,OK,,,Own
0,10/25/12 10:12,,12247,FLOOR BUFFER,TILE & CARPET REMOVAL TOOLS,EACH,M0000661,,Serialized,NA,ACM,OK,,,Own
0,10/22/12 8:30,,12195,8' LADDER,LADDERS/SCAFFOLDING,EACH,M0000023,,Serialized,NA,,OK,,,Own
0,10/19/12 15:09,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,000323,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 15:20,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000330,,Serialized,NA,Gast,OK,,,Own
0,10/22/12 8:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000124,,Serialized,NA,,OK,,,Own
0,10/22/12 8:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000047,,Serialized,NA,,OK,,,Own
0,10/22/12 8:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000630,,Serialized,NA,,OK,,,Own
0,10/22/12 8:28,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000263,,Serialized,NA,,OK,,,Own
0,10/30/12 8:47,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000810,,Serialized,NA,,OK,,,Own
0,10/30/12 8:48,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000791,,Serialized,NA,,OK,,,Own
0,10/30/12 8:48,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000812,,Serialized,NA,,OK,,,Own
0,10/24/12 13:47,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000935,,Serialized,NA,,OK,,,Own
0,10/22/12 8:29,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000692,,Serialized,NA,,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000148,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:29,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000009,,Serialized,NA,,OK,,,Own
0,10/19/12 15:19,,12173,HIGH FLOW PUMP,MONITORING EQUIPMENT,EACH,000331,,Serialized,NA,Gast,OK,,,Own
0,10/22/12 8:33,,12110,LARGE HEPA 2000,HEPA'S / VACUUMS,EACH,M0000209,000324,Serialized,Aerospace,ACM,OK,,,Own
0,10/22/12 8:34,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000144,000246,Serialized,Mastercraft,ACM,OK,,,Own
0,10/22/12 8:34,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000305,P04G80770,Serialized,Mastercraft,,OK,,,Own
0,10/22/12 8:35,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000145,P03C65040,Serialized,Mastercraft,ACM,OK,,,Own
0,10/22/12 8:35,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000143,P00G29224,Serialized,Mastercraft,,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000231,,Serialized,NA,HVAC,OK,,,Own
0,10/24/12 13:48,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000953,,Serialized,NA,,OK,,,Own
0,10/24/12 13:48,,12441,TWO WHEEL DOLLY,MATERIAL HANDLING,EACH,M0000954,,Serialized,NA,,OK,,,Own
0,10/24/12 13:48,,12113,SMALL VACUUM-AROM,HEPA'S / VACUUMS,EACH,M0000773,,Serialized,NA,ACM,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000173,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000156,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:37,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000151,,Serialized,NA,HVAC,OK,,,Own
0,10/22/12 8:29,,12194,6' LADDER,LADDERS/SCAFFOLDING,EACH,M0000012,,Serialized,NA,,OK,,,Own
0,10/19/12 10:53,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000199,,Serialized,NA,NA,OK,,,Own
0,10/31/12 9:32,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000244,1100003312,Serialized,Mastercraft,HVAC,OK,,,Own
0,10/31/12 9:32,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000245,1100003314,Serialized,Mastercraft,HVAC,OK,,,Own
0,10/31/12 9:34,,12440,2 SHELF CART,MATERIAL HANDLING,EACH,M0000873,,Serialized,NA,,OK,,,Own
0,10/31/12 9:36,,12463,TENNENT SQUEEGY VAC,SPEC CLEANING EQUIPMENT,EACH,M0000870,60767410262975,Serialized,NA,T1,OK,,,Own
0,10/19/12 10:51,,12269,SAWZALL,POWER TOOLS,EACH,000242,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:51,,12269,SAWZALL,POWER TOOLS,EACH,000244,,Serialized,NA,NA,OK,,,Own
0,10/31/12 9:39,,12463,TENNENT SQUEEGY VAC,SPEC CLEANING EQUIPMENT,EACH,M0000869,000003,Serialized,NA,T1,OK,,,Own
0,10/31/12 9:39,,12463,TENNENT SQUEEGY VAC,SPEC CLEANING EQUIPMENT,EACH,M0000867,60767410262976,Serialized,NA,T1,OK,,,Own
0,10/31/12 9:42,,12462,TENNENT T-3 SCRUBBER,SPEC CLEANING EQUIPMENT,EACH,M0000868,,Serialized,NA,,OK,,,Own
0,10/19/12 10:52,,12265,SKIL SAW,POWER TOOLS,EACH,000222,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:52,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000205,,Serialized,NA,NA,OK,,,Own
0,10/19/12 15:09,,12230,ELECTRIC DRILL,DRILLS & DRILL BITS,EACH,000326,,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 10:53,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000197,,Serialized,NA,NA,OK,,,Own
0,10/31/12 9:16,,12114,LARGE VACUUM,HEPA'S / VACUUMS,EACH,M0000900,P00K32590,Serialized,Mastercraft,,OK,,,Own
0,10/19/12 10:54,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000200000192,685002073,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 10:54,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000195,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:54,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000193,972650,Serialized,NA,Dewalt,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000191,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000201,00345,Serialized,NA,Dewalt,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000212,584003910,Serialized,NA,Bosch,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000226,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000211,,Serialized,NA,NA,OK,,,Own
0,10/19/12 10:55,,12231,CORDLESS DRILL,DRILLS & DRILL BITS,EACH,000210,,Serialized,NA,NA,OK,,,Own
0,10/31/12 9:47,,12460,TENNENT FLOOR SCRUBBERS,SPEC CLEANING EQUIPMENT,EACH,M0000871,,Serialized,NA,,OK,,,Own
